,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,neighborhood
47,sKjP7hqurD8LRcnaaf89cQ,fuji-sushi-seattle,Fuji Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/L_4fsIQFOV7w1GQKU3_3Gg/o.jpg,False,https://www.yelp.com/biz/fuji-sushi-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,451.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 47.6002044677734, 'longitude': -122.326736450195}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '520 S Main St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['520 S Main St', 'Seattle, WA 98104']}",+12066241201,(206) 624-1201,265.13716030840095,Chinatown/International District
48,gHJ34BbBOEXXrJ6txvVTFQ,kaname-izakaya-seattle,Kaname Izakaya,https://s3-media3.fl.yelpcdn.com/bphoto/gVJjsa2ZrqaOADfa15vHZg/o.jpg,False,https://www.yelp.com/biz/kaname-izakaya-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,179.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",3.5,"{'latitude': 47.59934, 'longitude': -122.32585}",['delivery'],$$,"{'address1': '610 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['610 S Jackson St', 'Seattle, WA 98104']}",+12066821828,(206) 682-1828,150.72896746771036,Chinatown/International District
49,oMFl26J6ekjOvXj724gY-w,shanghai-garden-seattle-4,Shanghai Garden,https://s3-media4.fl.yelpcdn.com/bphoto/uq8Rx4R1X8H38tMCeH_jDw/o.jpg,False,https://www.yelp.com/biz/shanghai-garden-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,340.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.59766, 'longitude': -122.3262}",['delivery'],$$,"{'address1': '524 6th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['524 6th Ave S', 'Seattle, WA 98104']}",+12066251688,(206) 625-1688,85.59345483667626,Chinatown/International District
0,TUZ8bJufEb_DmzvIOVVutA,super-six-seattle,Super Six,https://s3-media3.fl.yelpcdn.com/bphoto/lu7jRaoGXnHU3rvElh9WsA/o.jpg,False,https://www.yelp.com/biz/super-six-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,631.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 47.55728, 'longitude': -122.28556}",['delivery'],$$,"{'address1': '3714 S Hudson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['3714 S Hudson St', 'Seattle, WA 98118']}",+12064201201,(206) 420-1201,233.14587156088484,Columbia City
1,IsWM7BrvfZgZfZnC22_64w,island-soul-rum-bar-and-soul-shack-seattle,Island Soul Rum Bar & Soul Shack,https://s3-media4.fl.yelpcdn.com/bphoto/LE_5YmHQn9G0u3fsXbWVbQ/o.jpg,False,https://www.yelp.com/biz/island-soul-rum-bar-and-soul-shack-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,817.0,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 47.55812, 'longitude': -122.28544}","['delivery', 'pickup']",$$,"{'address1': '4869 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4869 Rainier Ave S', 'Seattle, WA 98118']}",+12063291202,(206) 329-1202,245.00071117273347,Columbia City
2,KMrr9hYyrK3J_V8lmeLQvA,la-medusa-seattle,La Medusa,https://s3-media2.fl.yelpcdn.com/bphoto/02z9ni--zqBxHXt8bh9gpg/o.jpg,False,https://www.yelp.com/biz/la-medusa-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,229.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 47.55843, 'longitude': -122.28555}",[],$$$,"{'address1': '4857 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4857 Rainier Ave S', 'Seattle, WA 98118']}",+12067232192,(206) 723-2192,272.3839206079006,Columbia City
3,Ndlc_V2DsnowhXDdMuadYw,bua-9-thai-cuisine-seattle-3,Bua 9 Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/fEPWFmVvUHL08Xjw8opQIA/o.jpg,False,https://www.yelp.com/biz/bua-9-thai-cuisine-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,104.0,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 47.55639, 'longitude': -122.28371}",['delivery'],,"{'address1': '5020 Rainer Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5020 Rainer Ave S', 'Seattle, WA 98118']}",+12063239445,(206) 323-9445,156.6880898851688,Columbia City
4,zq9xLldo9tQifAFsMa_3dw,the-comfort-zone-seattle,The Comfort Zone,https://s3-media3.fl.yelpcdn.com/bphoto/BPFWHiWcmp0FCC-fjFnlNA/o.jpg,False,https://www.yelp.com/biz/the-comfort-zone-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,92.0,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 47.5566797, 'longitude': -122.2839219}","['delivery', 'pickup']",$$,"{'address1': '5016 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5016 Rainier Ave S', 'Seattle, WA 98118']}",+12062462800,(206) 246-2800,148.3937909591336,Columbia City
5,75afHb8orbSEYCFq1MTDLA,archipelago-seattle-3,Archipelago,https://s3-media3.fl.yelpcdn.com/bphoto/mdzLOc9v5Bde06hD5ZZo3w/o.jpg,False,https://www.yelp.com/biz/archipelago-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,28.0,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",5.0,"{'latitude': 47.5516129681782, 'longitude': -122.278183065355}",[],,"{'address1': '5607 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5607 Rainier Ave S', 'Seattle, WA 98118']}",,,721.0764046506929,Columbia City
6,OLhD00JNPFLZHLxesbi-Vg,emmas-bbq-seattle-2,Emma's BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/FivD_oZxfw12VL5D0PlcZQ/o.jpg,False,https://www.yelp.com/biz/emmas-bbq-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,139.0,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 47.55354, 'longitude': -122.28046}","['delivery', 'pickup']",$$,"{'address1': '5303 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5303 Rainier Ave S', 'Seattle, WA 98118']}",+12064131523,(206) 413-1523,454.20644634886077,Columbia City
7,FCNeew57oG5w-JbkT1OBVA,backyard-seattle,Backyard,https://s3-media1.fl.yelpcdn.com/bphoto/QgTo8MJkOTB4T7WG3uhyeQ/o.jpg,False,https://www.yelp.com/biz/backyard-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,58.0,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 47.558, 'longitude': -122.28411}","['delivery', 'pickup']",$$,"{'address1': '3820 S Ferdinand St', 'address2': 'Ste 102', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['3820 S Ferdinand St', 'Ste 102', 'Seattle, WA 98118']}",+12064661475,(206) 466-1475,156.6134077860601,Columbia City
8,wqHrLZkr1NBgkgpVpwMdcg,safari-njema-restaurant-seattle,Safari Njema Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/rNcSABk8YRcujial26GMKA/o.jpg,False,https://www.yelp.com/biz/safari-njema-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,200.0,"[{'alias': 'african', 'title': 'African'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 47.55598, 'longitude': -122.28409}",['delivery'],$$,"{'address1': '5041 Rainier Ave S', 'address2': 'Ste 107', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5041 Rainier Ave S', 'Ste 107', 'Seattle, WA 98118']}",+12067233058,(206) 723-3058,217.08479662243005,Columbia City
9,D_pc5BWCJf654wUSsnMCsQ,kezira-cafe-seattle-2,Kezira Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/gUO0qjse3VNSE3TFjOkarw/o.jpg,False,https://www.yelp.com/biz/kezira-cafe-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,111.0,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'eritrean', 'title': 'Eritrean'}]",4.5,"{'latitude': 47.5560946580853, 'longitude': -122.283333849074}",['pickup'],$$,"{'address1': '5100 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5100 Rainier Ave S', 'Seattle, WA 98118']}",+12065881024,(206) 588-1024,170.2118844057194,Columbia City
10,5JRxGetpcPIqsfVUTmyUSg,poke-to-the-max-seattle-seattle,Poke To The Max- Seattle,https://s3-media2.fl.yelpcdn.com/bphoto/eIe7Nx1mBbr5al7Zpa2Qxw/o.jpg,False,https://www.yelp.com/biz/poke-to-the-max-seattle-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,279.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,"{'latitude': 47.55401, 'longitude': -122.28032}",['delivery'],$$,"{'address1': '5300 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5300 Rainier Ave S', 'Seattle, WA 98118']}",+12063101979,(206) 310-1979,412.6577533228934,Columbia City
11,VA4pB-l76sunIqCFFP-6lg,geraldines-counter-seattle-2,Geraldine's Counter,https://s3-media2.fl.yelpcdn.com/bphoto/IOczfghNEKyXPIizJD1Z5A/o.jpg,False,https://www.yelp.com/biz/geraldines-counter-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1212.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 47.5580008, 'longitude': -122.2848526}",['delivery'],$$,"{'address1': '4872 Rainier Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4872 Rainier Ave S', 'Seattle, WA 98118']}",+12067232080,(206) 723-2080,198.9500866724365,Columbia City
12,34sx5mdLPuOj6oKyWr1lXA,columbia-city-ale-house-seattle-2,Columbia City Ale House,https://s3-media4.fl.yelpcdn.com/bphoto/-ftDaM7kxz4_VAub3fovBg/o.jpg,False,https://www.yelp.com/biz/columbia-city-ale-house-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,201.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 47.55738, 'longitude': -122.28447}","['delivery', 'pickup']",$$,"{'address1': '4914 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4914 Rainier Ave S', 'Seattle, WA 98118']}",+12067235123,(206) 723-5123,164.54477880390186,Columbia City
13,EzRDRoPlRrE3v40wycXNUw,pagliacci-pizza-seattle-29,Pagliacci Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/M-0QxptbaIx1rcFkQu31uw/o.jpg,False,https://www.yelp.com/biz/pagliacci-pizza-seattle-29?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,56.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 47.5576859197033, 'longitude': -122.285257056355}",['delivery'],$,"{'address1': '4901 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4901 Rainier Ave S', 'Seattle, WA 98118']}",+12067261717,(206) 726-1717,221.53687546293764,Columbia City
14,Nc0XTpQl8ABTczfpjYxpnw,el-sombrero-family-mexican-restaurant-seattle,El Sombrero Family Mexican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/smbDXkWV4k0dxlXLXErTKw/o.jpg,False,https://www.yelp.com/biz/el-sombrero-family-mexican-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,219.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 47.5579964696067, 'longitude': -122.285048877513}",['delivery'],$$,"{'address1': '4868 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4868 Rainier Ave S', 'Seattle, WA 98118']}",+12067221717,(206) 722-1717,212.91424069479515,Columbia City
15,TrGbVh2q5LmLnaPyVUEUIA,tutta-bella-neapolitan-pizzeria-columbia-city-seattle-2,Tutta Bella Neapolitan Pizzeria - Columbia City,https://s3-media2.fl.yelpcdn.com/bphoto/afdihOyNlOw3jVXTnDXycg/o.jpg,False,https://www.yelp.com/biz/tutta-bella-neapolitan-pizzeria-columbia-city-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,488.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 47.5572052001953, 'longitude': -122.28443145752}",['delivery'],$$,"{'address1': '4918 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4918 Rainier Ave S', 'Seattle, WA 98118']}",+12067213501,(206) 721-3501,162.14643537866692,Columbia City
16,ZT_F3mTeB6QEE5Tk9H8pRw,wabi-sabi-sushi-bar-and-restaurant-seattle,Wabi-Sabi Sushi Bar & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/zVvfv9QHc15Vmp4gsEFuSg/o.jpg,False,https://www.yelp.com/biz/wabi-sabi-sushi-bar-and-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,261.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 47.55754, 'longitude': -122.28522}",['delivery'],$$,"{'address1': '4909 Rainier Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4909 Rainier Ave S', 'Seattle, WA 98118']}",+12067210212,(206) 721-0212,221.84116723362067,Columbia City
17,QiSQO8jWR-hmDiEuPBl5IA,lotties-lounge-seattle,Lottie's Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/EsjDNmop_uLRLLGNmvL5QQ/o.jpg,False,https://www.yelp.com/biz/lotties-lounge-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,208.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 47.55771, 'longitude': -122.2847}",['delivery'],$$,"{'address1': '4900 Rainier Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4900 Rainier Ave S', 'Seattle, WA 98118']}",+12067250519,(206) 725-0519,177.0727964258952,Columbia City
18,ctvj0ClpF1L3vCXHXiLSIA,bahati-restaurant-seattle,Bahati Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dfwQIhjWjNiJSkGOSIFe6Q/o.jpg,False,https://www.yelp.com/biz/bahati-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,7.0,"[{'alias': 'african', 'title': 'African'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 47.5557518, 'longitude': -122.2828827}","['delivery', 'pickup']",$$,"{'address1': '5212 Rainier Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5212 Rainier Ave S', 'Seattle, WA 98118']}",+12065196465,(206) 519-6465,193.26241756051354,Columbia City
19,kV56TwzcIMAMetbXVhGTTg,twilight-on-rainier-seattle,Twilight on Rainier,https://s3-media1.fl.yelpcdn.com/bphoto/nphHqKwBAgallrrjuOY9QA/o.jpg,False,https://www.yelp.com/biz/twilight-on-rainier-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,13.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 47.55157, 'longitude': -122.278302}",[],,"{'address1': '5609 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5609 Rainier Ave S', 'Seattle, WA 98118']}",+12067217998,(206) 721-7998,721.613449175815,Columbia City
20,kROXaiGBhrTwMwTqrRKPew,city-teriyaki-seattle,City Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/nND6hbKtjlcmbT557DRBeQ/o.jpg,False,https://www.yelp.com/biz/city-teriyaki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,40.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.55327, 'longitude': -122.27892}","['delivery', 'pickup']",,"{'address1': '5400 Rainier Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['5400 Rainier Ave S', 'Seattle, WA 98118']}",+12067232489,(206) 723-2489,533.7521118200477,Columbia City
21,ei4QN48Lqq6CnrKmuBQYyQ,spice-room-seattle,Spice Room,https://s3-media3.fl.yelpcdn.com/bphoto/wllEA61Tgz1K2kt8Ye04fw/o.jpg,False,https://www.yelp.com/biz/spice-room-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,235.0,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 47.55754, 'longitude': -122.28522}",['delivery'],$$,"{'address1': '4909 Rainier Ave S', 'address2': 'Ste 102', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4909 Rainier Ave S', 'Ste 102', 'Seattle, WA 98118']}",+12067257090,(206) 725-7090,221.58423957735363,Columbia City
22,TEXKyywuXsFayp5yWrgeIQ,rookies-sports-bar-and-grill-seattle,Rookies Sports Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/ke7aSP8nhk7nz71PGE8FkQ/o.jpg,False,https://www.yelp.com/biz/rookies-sports-bar-and-grill-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,264.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 47.5579286964199, 'longitude': -122.284219712019}",['delivery'],$$,"{'address1': '3820 S Ferdinand St', 'address2': 'Ste 101', 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['3820 S Ferdinand St', 'Ste 101', 'Seattle, WA 98118']}",+12067220301,(206) 722-0301,151.3798679983276,Columbia City
23,llfD3aYaUoEn5Z0AH8fYZg,columbia-city-bakery-seattle,Columbia City Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/y3h4Zdh8N_hbSGFd-W4C2A/o.jpg,False,https://www.yelp.com/biz/columbia-city-bakery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,395.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 47.5582435933174, 'longitude': -122.285413749692}",['delivery'],$,"{'address1': '4865 Rainier Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['4865 Rainier Ave S', 'Seattle, WA 98118']}",+12067236023,(206) 723-6023,247.5596483678097,Columbia City
