,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,cuisine
6,5TiNTcy5w_bLRtfVAoH5Bw,pair-seattle,Pair,https://s3-media2.fl.yelpcdn.com/bphoto/iuIz5PXHNTDDMeJkrCS7Ww/o.jpg,False,https://www.yelp.com/biz/pair-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,236.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 47.6686789872273, 'longitude': -122.294944967567}",['delivery'],$$,"{'address1': '5501 30th Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5501 30th Ave NE', 'Seattle, WA 98105']}",+12065267655,(206) 526-7655,5689.739268286178,french
7,KjPEiaNnCeDTX5FgqofE9A,bateau-seattle,Bateau,https://s3-media2.fl.yelpcdn.com/bphoto/N8Skxcnhva7jnSLFcwJwWQ/o.jpg,False,https://www.yelp.com/biz/bateau-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,282.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'french', 'title': 'French'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 47.6130649, 'longitude': -122.3187292}",['delivery'],$$$$,"{'address1': '1040 E Union St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1040 E Union St', 'Seattle, WA 98122']}",+12069008699,(206) 900-8699,1870.7117573690878,french
8,bXWRWr_tNuPm6DiBJsM5Wg,luc-seattle,Luc,https://s3-media1.fl.yelpcdn.com/bphoto/PCSmJZCVYJiVI353W3IV1g/o.jpg,False,https://www.yelp.com/biz/luc-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,334.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 47.623691, 'longitude': -122.296312}",['delivery'],$$,"{'address1': '2800 E Madison St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['2800 E Madison St', 'Seattle, WA 98112']}",+12063286645,(206) 328-6645,2943.9405560421196,french
9,I6GRfKx8vjlyQcHGE-z8vw,rn74-seattle,RN74,https://s3-media2.fl.yelpcdn.com/bphoto/JM67GC-jxudbcf_YbfTjFQ/o.jpg,False,https://www.yelp.com/biz/rn74-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1059.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 47.60997, 'longitude': -122.33681}",['delivery'],$$$,"{'address1': '1433 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1433 4th Ave', 'Seattle, WA 98101']}",+12064567474,(206) 456-7474,1716.1300017102985,french
10,-Ym-Y_Pd_D7NbHrpEuDfBg,le-pichet-seattle,Le Pichet,https://s3-media2.fl.yelpcdn.com/bphoto/wU7UiFEgBlp4gCzNFbV2yg/o.jpg,False,https://www.yelp.com/biz/le-pichet-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1014.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 47.6107, 'longitude': -122.34259}",['delivery'],$$,"{'address1': '1933 1st Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1933 1st Ave', 'Seattle, WA 98101']}",+12062561499,(206) 256-1499,1709.7784904884054,french
11,qznc7_yV0VEWtgO27ywhjA,the-zouave-restaurant-seattle,The Zouave Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/pt2sKXKpnX9KZEj1RqkpAg/o.jpg,False,https://www.yelp.com/biz/the-zouave-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,214.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 47.6756232, 'longitude': -122.29875}",['delivery'],$$,"{'address1': '2615 NE 65th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['2615 NE 65th St', 'Seattle, WA 98115']}",+12065257747,(206) 525-7747,6224.616841144621,french
12,ZULAGXaQta12BWWOMnm3DQ,pomerol-seattle-2,Pomerol,https://s3-media1.fl.yelpcdn.com/bphoto/JD2ysnqGhPQf_S4RYA_QPA/o.jpg,False,https://www.yelp.com/biz/pomerol-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,232.0,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 47.6525168214713, 'longitude': -122.356492839754}",['delivery'],$$$,"{'address1': '127 N 36th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['127 N 36th St', 'Seattle, WA 98103']}",+12066320135,(206) 632-0135,3398.587347427925,french
13,OXkT4ZYdVhbIOQOKpkU3PQ,iconiq-seattle,iconiq,https://s3-media1.fl.yelpcdn.com/bphoto/ERrPkWfY2Fd66eXTXcN-uw/o.jpg,False,https://www.yelp.com/biz/iconiq-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,90.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 47.58966, 'longitude': -122.29267}",['delivery'],$$$,"{'address1': '1421 31st Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1421 31st Ave S', 'Seattle, WA 98144']}",+12065687715,(206) 568-7715,5103.882360267155,french
14,Lk7UrSA-vlkRI-m_z6UUOQ,l-oursin-seattle,L'Oursin,https://s3-media2.fl.yelpcdn.com/bphoto/MfdZ48iqM9bfxf4WnKx9gg/o.jpg,False,https://www.yelp.com/biz/l-oursin-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,77.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 47.60601, 'longitude': -122.31473}",['delivery'],$$$,"{'address1': '1315 E Jefferson St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1315 E Jefferson St', 'Seattle, WA 98122']}",+12064857173,(206) 485-7173,2658.1273858355103,french
15,M4SuI7Ww6lH4q4iWHn4H5A,place-pigalle-seattle,Place Pigalle,https://s3-media2.fl.yelpcdn.com/bphoto/xezK82EZGD92XP_NtI6mww/o.jpg,False,https://www.yelp.com/biz/place-pigalle-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,502.0,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 47.60831, 'longitude': -122.34081}",['delivery'],$$$,"{'address1': '81 Pike St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['81 Pike St', 'Seattle, WA 98101']}",+12066241756,(206) 624-1756,1930.241035378477,french
16,AtUn1dOrSKu4VlgWEZYRVA,boat-street-kitchen-seattle-3,Boat Street Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/0cJz1rxm4AXy-9XUnxdiKA/o.jpg,False,https://www.yelp.com/biz/boat-street-kitchen-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,543.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,"{'latitude': 47.6182518005371, 'longitude': -122.357429504395}",['delivery'],$$,"{'address1': '3131 Western Ave', 'address2': 'Ste 301', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['3131 Western Ave', 'Ste 301', 'Seattle, WA 98121']}",+12066324602,(206) 632-4602,1825.2982107326786,french
17,7BMSJBd-I0zlu9xg5lTRjA,the-whale-wins-seattle,The Whale Wins,https://s3-media1.fl.yelpcdn.com/bphoto/hgebwGEc-H_g4re9Cy4-zw/o.jpg,False,https://www.yelp.com/biz/the-whale-wins-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,496.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 47.64962, 'longitude': -122.3424}",['delivery'],$$$,"{'address1': '3506 Stone Way N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['3506 Stone Way N', 'Seattle, WA 98103']}",+12066329425,(206) 632-9425,2749.5920612341597,french
18,N-Jb41XOlbKrXtzw1bp41A,gainsbourg-seattle,Gainsbourg,https://s3-media1.fl.yelpcdn.com/bphoto/vidNI4WacYKqyEi6Ijz24w/o.jpg,False,https://www.yelp.com/biz/gainsbourg-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,403.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 47.6914078, 'longitude': -122.3551629}",['delivery'],$$,"{'address1': '8550 Greenwood Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['8550 Greenwood Ave N', 'Seattle, WA 98103']}",+12067834004,(206) 783-4004,7483.777169352651,french
19,4F0jvrjtLEiYx6byrWrs0A,nells-restaurant-seattle,Nell's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/08zNCmCQnnaOl-z2P-oUwQ/o.jpg,False,https://www.yelp.com/biz/nells-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,178.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 47.67814, 'longitude': -122.32785}",['delivery'],$$$,"{'address1': '6804 E Green Lake Way N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['6804 E Green Lake Way N', 'Seattle, WA 98115']}",+12065244044,(206) 524-4044,5895.337084500329,french
20,ANRznMzskndUpHA93KdEbA,café-presse-seattle-2,Café Presse,https://s3-media4.fl.yelpcdn.com/bphoto/3KLdYYBJeJibK4fSJJKAHw/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-presse-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1155.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 47.6120529174805, 'longitude': -122.317108154297}",['delivery'],$$,"{'address1': '1117 12th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1117 12th Ave', 'Seattle, WA 98122']}",+12067097674,(206) 709-7674,2025.0169941039107,french
21,VbNMdHksGIwUwWqw7DQong,roquette-seattle,Roquette,https://s3-media3.fl.yelpcdn.com/bphoto/CvYP68KxCyyFroE-oFpJwQ/o.jpg,False,https://www.yelp.com/biz/roquette-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,24.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 47.613434, 'longitude': -122.346125}",[],$$,"{'address1': '2232 1st Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2232 1st Ave', 'Seattle, WA 98121']}",,,1552.089167019559,french
22,PwHQ4CCpDR1ODxuOMH1kyg,café-campagne-seattle-3,Café Campagne,https://s3-media1.fl.yelpcdn.com/bphoto/NIB0PFpzvxPMpALF7hoD7g/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-campagne-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1135.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 47.60975, 'longitude': -122.34143}",['delivery'],$$,"{'address1': '1600 Post Aly', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1600 Post Aly', 'Seattle, WA 98101']}",+12067282233,(206) 728-2233,1798.6307556110585,french
23,hhhaoJ1G3wUu0HKylHPRyQ,can-can-seattle,Can Can,https://s3-media3.fl.yelpcdn.com/bphoto/F0YT6jfoSDGQm8u7ZZRv5g/o.jpg,False,https://www.yelp.com/biz/can-can-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,511.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cabaret', 'title': 'Cabaret'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 47.60888, 'longitude': -122.34036}",[],$$,"{'address1': '94 Pike St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['94 Pike St', 'Seattle, WA 98101']}",+12066520832,(206) 652-0832,1874.6459036561484,french
24,LzUNZMYd97-jaAPbwMzaBQ,feast-kirkland-2,Feast,https://s3-media1.fl.yelpcdn.com/bphoto/7InikO8diUcGUY-bG8l4hQ/o.jpg,False,https://www.yelp.com/biz/feast-kirkland-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,22.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 47.675949, 'longitude': -122.20604}",[],$$$,"{'address1': '115 Park Ln', 'address2': None, 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['115 Park Ln', 'Kirkland, WA 98033']}",+14258220788,(425) 822-0788,11208.966193747056,french
25,4ta8miJkO0e6Qa9rGnC0iQ,bastille-cafe-and-bar-seattle-2,Bastille Cafe & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/NiAtHRzJK64KNkoCYc5p8w/o.jpg,False,https://www.yelp.com/biz/bastille-cafe-and-bar-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1045.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 47.66644, 'longitude': -122.38366}",['delivery'],$$,"{'address1': '5307 Ballard Ave NW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['5307 Ballard Ave NW', 'Seattle, WA 98107']}",+12064535014,(206) 453-5014,5817.09830629464,french
26,HiiEt-MSmpoP5Eau9k08SA,crepe-cafe-and-wine-bar-seattle,Crepe Cafe & Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/ciwJaBGfyVPR_yfvcyewfg/o.jpg,False,https://www.yelp.com/biz/crepe-cafe-and-wine-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,223.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 47.67591, 'longitude': -122.3043}",['pickup'],$$,"{'address1': '2118 NE 65th St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['2118 NE 65th St', 'Seattle, WA 98115']}",+12065277147,(206) 527-7147,6089.8073943617,french
27,9c0lSX6KTe88-ZLva1nu0w,maximilien-seattle,Maximilien,https://s3-media4.fl.yelpcdn.com/bphoto/pgTcP4WxSClUU3aLO-ABlg/o.jpg,False,https://www.yelp.com/biz/maximilien-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,675.0,"[{'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 47.60831, 'longitude': -122.34081}",['delivery'],$$$,"{'address1': '81A Pike St', 'address2': 'Ste A', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['81A Pike St', 'Ste A', 'Seattle, WA 98101']}",+12066827270,(206) 682-7270,1930.2425087051954,french
28,MYHP56oiUNFjxeqp58KibQ,marmite-seattle,Marmite,https://s3-media3.fl.yelpcdn.com/bphoto/5ZiGC8gAJw7vhvdgluxL0A/o.jpg,False,https://www.yelp.com/biz/marmite-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,107.0,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 47.61371, 'longitude': -122.31773}",['delivery'],$$$,"{'address1': '1424 11th Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1424 11th Ave', 'Seattle, WA 98122']}",+12067558606,(206) 755-8606,1862.9174761659558,french
29,0ZhdlPCsEGFLOiJxyNuoKw,café-besalu-seattle-2,Café Besalu,https://s3-media3.fl.yelpcdn.com/bphoto/NMwWj1MJPNfUzdBIPGH7xw/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-besalu-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,853.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 47.671821301106, 'longitude': -122.38782088382}",['delivery'],$,"{'address1': '5909 24th Ave NW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['5909 24th Ave NW', 'Seattle, WA 98107']}",+12067891463,(206) 789-1463,6478.997690181297,french
30,ollXFadkOqYxf44_BUFdAg,georgian-restaurant-seattle,Georgian Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/FOfMxvzu9qEoHUt7-VwtQg/o.jpg,False,https://www.yelp.com/biz/georgian-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,367.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 47.608094, 'longitude': -122.333973}",[],$$$,"{'address1': '411 University St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['411 University St', 'Seattle, WA 98101']}",+12066217889,(206) 621-7889,1928.4708623843521,french
31,AMB6OOBIs-Z0g6onPUynjw,bottle-and-bull-kirkland,Bottle & Bull,https://s3-media2.fl.yelpcdn.com/bphoto/zKhprOllaSrDldoQAbezow/o.jpg,False,https://www.yelp.com/biz/bottle-and-bull-kirkland?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,328.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 47.6752022, 'longitude': -122.2066184}",['delivery'],$$$,"{'address1': '105 Lake St S', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['105 Lake St S', 'Kirkland, WA 98033']}",+14252984972,(425) 298-4972,11130.697751253238,french
32,xRbP2xtvLzjzHvC_dqcCKg,le-grand-bistro-américain-kirkland-2,Le Grand Bistro Américain,https://s3-media1.fl.yelpcdn.com/bphoto/nnQVdF6uHaPMR28WudI3dA/o.jpg,False,https://www.yelp.com/biz/le-grand-bistro-am%C3%A9ricain-kirkland-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,401.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 47.656268, 'longitude': -122.207288}","['delivery', 'pickup']",$$,"{'address1': '2220 Carillon Point', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['2220 Carillon Point', 'Kirkland, WA 98033']}",+14258287778,(425) 828-7778,10200.518683399448,french
33,1DvotWwEdOGM_cbdKwtyHg,alhadeff-grill-and-cafe-alki-seattle,Alhadeff Grill & Cafe Alki,https://s3-media2.fl.yelpcdn.com/bphoto/wRiIlkuzwJ31VFETt709bw/o.jpg,False,https://www.yelp.com/biz/alhadeff-grill-and-cafe-alki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 47.54723, 'longitude': -122.35192}",['delivery'],,"{'address1': '6000 16th Ave SW', 'address2': '', 'address3': 'Culinary Arts Bldg', 'city': 'Seattle', 'zip_code': '98106', 'country': 'US', 'state': 'WA', 'display_address': ['6000 16th Ave SW', 'Culinary Arts Bldg', 'Seattle, WA 98106']}",+12069345817,(206) 934-5817,8736.797936054603,french
