,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,cuisine,latitude,longitude,address1,address2,address3,city,zip_code,state,country
33,IKYB__xlKhbjiDoZWAQnpA,hilltop-deli-seattle,Hilltop Deli,https://s3-media3.fl.yelpcdn.com/bphoto/i2efmSwsPg2su9reINRNmg/o.jpg,False,https://www.yelp.com/biz/hilltop-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,21.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.0,[],,+12064201513,(206) 420-1513,1817.1303749318445,delis,47.6095490939691,-122.329726258314,800 Seneca St,,,Seattle,98101,WA,US
35,HFkoSiR8pwvwR3bLpfZqMg,thanh-son-tofu-seattle-3,Thanh Son Tofu,https://s3-media3.fl.yelpcdn.com/bphoto/oiyXDhfGoeC2LjJIA-7Rmg/o.jpg,False,https://www.yelp.com/biz/thanh-son-tofu-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,196.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,['delivery'],$,+12063201316,(206) 320-1316,3352.4938577715757,delis,47.598554071424,-122.315210533591,1248 S King St,Ste B,,Seattle,98144,WA,US
36,1VqwtGD6Tw2eP1-meZKDyw,home-deli-market-seattle,Home Deli Market,https://s3-media2.fl.yelpcdn.com/bphoto/sy67ReWsPrlINA9JFv-MQQ/o.jpg,False,https://www.yelp.com/biz/home-deli-market-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,30.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",3.5,['delivery'],$,+12066230074,(206) 623-0074,315.4041014195568,delis,47.62323,-122.33285,500 Minor Ave N,,,Seattle,98109,WA,US
37,adqg7PQIuQAR6axKFS5xVQ,huong-que-deli-and-cafe-seattle-2,Huong Que Deli and Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/mav9YSLeLAeu6r6xgLP24A/o.jpg,False,https://www.yelp.com/biz/huong-que-deli-and-cafe-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,56.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$,,,10495.97110157291,delis,47.538207943909,-122.281971817722,7127 Martin Luther King Jr Way S,,,Seattle,98118,WA,US
38,X5OHrTeMv4eK_fFpKBtbWA,dona-queen-donut-and-deli-seattle,Dona Queen Donut & Deli,https://s3-media2.fl.yelpcdn.com/bphoto/CuBSSK5aIWC2XbYaHNuM0Q/o.jpg,False,https://www.yelp.com/biz/dona-queen-donut-and-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,49.0,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,['delivery'],$,+12066225127,(206) 622-5127,5028.746640974902,delis,47.58048,-122.32956,2445 4th Ave S,Ste 114,,Seattle,98134,WA,US
39,AbYPefBbwjyp3cXEG0nq-g,saigon-vietnam-deli-seattle,Saigon Vietnam Deli,https://s3-media4.fl.yelpcdn.com/bphoto/d8G36v2d1YZz-lHUGmVG9Q/o.jpg,False,https://www.yelp.com/biz/saigon-vietnam-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,115.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$,+12063282357,(206) 328-2357,3190.4010556723088,delis,47.599686,-122.316686,1200 S Jackson St,,,Seattle,98144,WA,US
40,_qpKMdSgFvH6ZDv_Kml-MQ,the-university-of-washington-club-seattle,The University of Washington Club,https://s3-media2.fl.yelpcdn.com/bphoto/vefAGypt1MzQdlqKNoE54g/o.jpg,False,https://www.yelp.com/biz/the-university-of-washington-club-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,9.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"['pickup', 'delivery']",$$,+12065430437,(206) 543-0437,4100.177196787653,delis,47.6556515540365,-122.304178061226,University Of Washington,,,Seattle,98195,WA,US
41,21Yz1pN4Ooq2FeIk74AbcQ,les-deli-and-bakery-seattle-2,Le's Deli & Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/z9QYSIgJJUhF2y1ox14Igw/o.jpg,False,https://www.yelp.com/biz/les-deli-and-bakery-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,87.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"['pickup', 'delivery']",$$,+12063974352,(206) 397-4352,10669.842206274932,delis,47.536914,-122.280549,4219 S Othello St,Ste 105-C,,Seattle,98118,WA,US
42,3dYlss9-vcJzDvgp2umxWw,stella-deli-and-market-seattle,Stella Deli And Market,https://s3-media3.fl.yelpcdn.com/bphoto/EENWQCKt6Jw5CeHarDY2fw/o.jpg,False,https://www.yelp.com/biz/stella-deli-and-market-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,73.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",$,+12062851429,(206) 285-1429,1834.9336114134585,delis,47.6210975646973,-122.359303459525,300 2nd Ave W,,,Seattle,98119,WA,US
43,TNg7uPTG8b0cegueVzdyPw,fat-ducks-deli-and-bakery-seattle,Fat Ducks Deli & Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/WRUJy7zBZBIUWNnaIcWnLQ/o.jpg,False,https://www.yelp.com/biz/fat-ducks-deli-and-bakery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,380.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",$,+12062574798,(206) 257-4798,5111.803077956135,delis,47.66887,-122.31327,5509 University Way NE,,,Seattle,98105,WA,US
44,cpDDylxXLhZVwUWrSm6tRw,hog-island-hoagie-seattle,Hog Island Hoagie,https://s3-media1.fl.yelpcdn.com/bphoto/gtk8U0pIqIHYRxlHOyf8xA/o.jpg,False,https://www.yelp.com/biz/hog-island-hoagie-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,41.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"['pickup', 'delivery']",$$,+12064533068,(206) 453-3068,5931.649514891926,delis,47.6684,-122.38243,2001 NW Market St,,,Seattle,98107,WA,US
45,ASTqFXe5wZc_rCjQkED1tQ,kings-deli-seattle-2,King's Deli,https://s3-media2.fl.yelpcdn.com/bphoto/8OZlOpBbQpsdVudF3NJKXg/o.jpg,False,https://www.yelp.com/biz/kings-deli-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,2.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,['delivery'],$,+12063230332,(206) 323-0332,3532.106180605853,delis,47.6081771850586,-122.295875549316,2800 E Cherry St,,,Seattle,98122,WA,US
46,pwCmyxPaZUkcH2SgJhSsbw,harbor-marina-deli-seattle,Harbor Marina Deli,https://s3-media4.fl.yelpcdn.com/bphoto/zMHnPASfdKMPL3uSC9y2-g/o.jpg,False,https://www.yelp.com/biz/harbor-marina-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,13.0,"[{'alias': 'delis', 'title': 'Delis'}]",3.5,['delivery'],,+12063437667,(206) 343-7667,6187.98904269902,delis,47.5695679,-122.3480966,1021 SW Klickitat Way,Ste 100,,Seattle,98134,WA,US
48,7iE3E4QTxvsU0uiPIreOuw,choice-deli-and-grocery-seattle,Choice Deli & Grocery,https://s3-media4.fl.yelpcdn.com/bphoto/1HwXVS25mNUmYhk1z9U-QA/o.jpg,False,https://www.yelp.com/biz/choice-deli-and-grocery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,60.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",3.5,['delivery'],$,+12067890211,(206) 789-0211,6064.415009325759,delis,47.6757698059082,-122.366432189941,6415 8th Ave NW,,,Seattle,98107,WA,US
49,gutBSpCQ0HZyOWyN3W1Wzg,take-5-urban-market-seattle,Take 5 Urban Market,https://s3-media1.fl.yelpcdn.com/bphoto/Pm4uIpS-8X_pVvhKvOKu-Q/o.jpg,False,https://www.yelp.com/biz/take-5-urban-market-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,223.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,[],$,+12064208104,(206) 420-8104,6433.90593608094,delis,47.67934,-122.36627,6757 8th Ave NW,,,Seattle,98117,WA,US
50,hWl2YZZhwJIZvbnncHecJg,pcc-community-markets-fremont-seattle,PCC Community Markets - Fremont,https://s3-media4.fl.yelpcdn.com/bphoto/UDdy66JevXeO3gVeFHVSzQ/o.jpg,False,https://www.yelp.com/biz/pcc-community-markets-fremont-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,226.0,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,[],$$,+12066326811,(206) 632-6811,2962.41977800319,delis,47.64994,-122.35101,600 N 34th,,,Seattle,98103,WA,US
51,GCQT7qGyWOBT3AHRH-ADVQ,berts-red-apple-market-seattle,Bert's Red Apple Market,https://s3-media4.fl.yelpcdn.com/bphoto/cSntwfhdcYKq_xOOCXb_Ig/o.jpg,False,https://www.yelp.com/biz/berts-red-apple-market-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,35.0,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'florists', 'title': 'Florists'}]",4.0,[],$$,+12063221330,(206) 322-1330,4295.810255534044,delis,47.63479,-122.27997,1801 41st Ave E,,,Seattle,98112,WA,US
52,5UBPVf1jALowHjWrF9Wbsw,the-original-deli-seattle-4,The Original Deli,https://s3-media4.fl.yelpcdn.com/bphoto/CiKW8CLmnPfly9r0p2GGiQ/o.jpg,False,https://www.yelp.com/biz/the-original-deli-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,40.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['delivery'],$,+12069223133,(206) 922-3133,1987.508273586412,delis,47.60771,-122.3348,1215 4th Ave,,Financial Center,Seattle,98161,WA,US
54,dKBSmV_8DjMDZjvnILDENA,rays-deli-seattle,Ray's Deli,https://s3-media2.fl.yelpcdn.com/bphoto/UecwtDAKKbURcrFp68hoEg/o.jpg,False,https://www.yelp.com/biz/rays-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,19.0,"[{'alias': 'delis', 'title': 'Delis'}]",3.5,['delivery'],$,+12063865995,(206) 386-5995,2354.4107370961697,delis,47.6045052,-122.330604,701 5th Ave,,,Seattle,98104,WA,US
55,gtshgZlJrzCsWujHpE2F5Q,metropolitan-deli-and-cafe-seattle-4,Metropolitan Deli and Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/gG93z1JVHJgYgJEhAFt0Pw/o.jpg,False,https://www.yelp.com/biz/metropolitan-deli-and-cafe-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,10.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,[],,+12064201068,(206) 420-1068,398.6188806349421,delis,47.62293,-122.33128,1255 Republican St,,,Seattle,98109,WA,US
56,NrqpD_89sjXwc_1ZdJ7BnA,my-favorite-deli-seattle-2,My Favorite Deli,https://s3-media4.fl.yelpcdn.com/bphoto/_sAvOQVem30kgAt9CfNzqQ/o.jpg,False,https://www.yelp.com/biz/my-favorite-deli-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,43.0,"[{'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$,+12065454490,(206) 545-4490,4285.8792568182935,delis,47.6610260009766,-122.313941955566,1301 NE 45th St,,,Seattle,98105,WA,US
58,Z4EHrxgZLcYDmXVXhR9W5g,tower-deli-seattle-2,Tower Deli,https://s3-media1.fl.yelpcdn.com/bphoto/kN4KT2nlmWT3XYNDmdGvZw/o.jpg,False,https://www.yelp.com/biz/tower-deli-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,40.0,"[{'alias': 'delis', 'title': 'Delis'}]",4.0,[],$,+12066828583,(206) 682-8583,1299.514714602456,delis,47.61374,-122.33563,1809 7th Ave,,,Seattle,98101,WA,US
59,eTeTpMqu9pDaPVeqKdbIug,third-ave-cafe-seattle,Third Ave Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/3N5K-TjCbwAl03hKxK7CKw/o.jpg,False,https://www.yelp.com/biz/third-ave-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,26.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$,+12066227778,(206) 622-7778,1524.5760267538922,delis,47.61202,-122.33993,1908 3rd Ave,,,Seattle,98101,WA,US
60,7aQv3_BGXz_AT_Bh4Fxg6Q,t-js-deli-seattle,T J's Deli,https://s3-media4.fl.yelpcdn.com/bphoto/c65QhYkirs5PtCXzQl-47A/o.jpg,False,https://www.yelp.com/biz/t-js-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,20.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",3.5,[],$,+12067499887,(206) 749-9887,2212.0430006171114,delis,47.605712890625,-122.330268859863,800 5th Ave,Ste 340,,Seattle,98104,WA,US
61,FW0tkJPbW6rIuPRbgKUdwg,husky-deli-seattle,Husky Deli,https://s3-media3.fl.yelpcdn.com/bphoto/ydjXRJb8VfjU0gDwzy9Crg/o.jpg,False,https://www.yelp.com/biz/husky-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,483.0,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,[],$,+12069372810,(206) 937-2810,8194.092425669505,delis,47.560230255127,-122.387199401855,4721 California Ave SW,,,Seattle,98116,WA,US
62,mOfmcAg_c4d72YEmz_rkEQ,chew-chews-and-eatery-seattle,Chew Chews & Eatery,https://s3-media3.fl.yelpcdn.com/bphoto/_DmNnOTV4Wzwyo4VFD5kdQ/o.jpg,False,https://www.yelp.com/biz/chew-chews-and-eatery-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,15.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,"['pickup', 'delivery']",$,+12062230820,(206) 223-0820,2323.489579731994,delis,47.6049072432661,-122.32959602005,700 5th Ave,Ste 603,,Seattle,98104,WA,US
63,ayr8N7sU0pr7xGrsmkSMiA,ks-deli-and-grocery-seattle-2,K's Deli & Grocery,https://s3-media4.fl.yelpcdn.com/bphoto/rfU9sjshBONsn04lrIA-dQ/o.jpg,False,https://www.yelp.com/biz/ks-deli-and-grocery-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,8.0,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,[],$,+12067897339,(206) 789-7339,3900.1842382967016,delis,47.65589,-122.36127,3950 Leary Way NW,,,Seattle,98107,WA,US
64,qDXSSpRIe_DKvgFRCkwdmA,trinity-market-seattle,Trinity Market,https://s3-media1.fl.yelpcdn.com/bphoto/3AnajarTyzNWRZ_6nfEj-Q/o.jpg,False,https://www.yelp.com/biz/trinity-market-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,95.0,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],$,+12066590934,(206) 659-0934,4035.4844852077467,delis,47.65973,-122.31828,4301 Roosevelt Way NE,,,Seattle,98105,WA,US
65,tTEUURSPAdAF3LqkWrwwEw,tammys-bakery-seattle-2,Tammy's Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/3IB_Wf0CbVYKzH-656EAFA/o.jpg,False,https://www.yelp.com/biz/tammys-bakery-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,163.0,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,[],$,+12067601172,(206) 760-1172,10451.006892116218,delis,47.53854,-122.28283,7101 Martin Luther King Jr Way S,,,Seattle,98118,WA,US
66,7ZpQzG_7SfWJFK1lArlILQ,tonys-bakery-and-deli-seattle-2,Tony's Bakery & Deli,https://s3-media2.fl.yelpcdn.com/bphoto/AofFliMecfzGKDHaa4rHDw/o.jpg,False,https://www.yelp.com/biz/tonys-bakery-and-deli-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,95.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,['delivery'],$,+12067228800,(206) 722-8800,9454.035981794457,delis,47.54755,-122.28545,6020 Martin Luther King Jr Way S,,,Seattle,98118,WA,US
67,dzdhHWsI_CLHIsA2Muvrmg,tower-12-cafe-and-deli-seattle-3,Tower 12 Cafe & Deli,https://s3-media2.fl.yelpcdn.com/bphoto/qh29gQFfmhxnx1e8AXyD8w/o.jpg,False,https://www.yelp.com/biz/tower-12-cafe-and-deli-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,8.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,[],,+12064204515,(206) 420-4515,1608.2347336212888,delis,47.6117,-122.3423,2001 2nd Ave,,,Seattle,98121,WA,US
68,13y8GtxWBiAF58b2JWIvMw,alfis-food-and-deli-seattle,Alfi's Food & Deli,https://s3-media4.fl.yelpcdn.com/bphoto/RtEVdgbAnsnR-SHmRbsV5Q/o.jpg,False,https://www.yelp.com/biz/alfis-food-and-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,22.0,"[{'alias': 'delis', 'title': 'Delis'}]",3.0,[],$,+12066238196,(206) 623-8196,917.3980073114597,delis,47.617596,-122.331622,1830 Minor Ave,,,Seattle,98101,WA,US
69,5zUEBNfo2Ff-5vFxJ2D6Zg,metropolitan-deli-cafe-seattle-3,Metropolitan Deli + Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/6-b-Lh5uoVBxdWBqchwhOA/o.jpg,False,https://www.yelp.com/biz/metropolitan-deli-cafe-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],,+12064534335,(206) 453-4335,1079.364716001568,delis,47.61613,-122.33757,2001 8th Ave,,,Seattle,98121,WA,US
70,SMpG4X7DpY8ur8Foftfodg,pcc-community-markets-green-lake-aurora-seattle,PCC Community Markets - Green Lake Aurora,https://s3-media4.fl.yelpcdn.com/bphoto/JzcALuZRFumOAu5Z53eVaw/o.jpg,False,https://www.yelp.com/biz/pcc-community-markets-green-lake-aurora-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,154.0,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$$,+12065253586,(206) 525-3586,6493.801108817128,delis,47.683532,-122.344099,7504 Aurora Ave N,,,Seattle,98103,WA,US
71,YRhvXeTdGiBo8jX7jz75sg,metropolitan-deli-and-cafe-seattle-2,Metropolitan Deli and Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/eCEG-G1ec6A3jjG6z4di2Q/o.jpg,False,https://www.yelp.com/biz/metropolitan-deli-and-cafe-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,37.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,['delivery'],$,+12066594281,(206) 659-4281,574.6625999600652,delis,47.6273399539535,-122.342629078574,903 Dexter Ave N,,,Seattle,98109,WA,US
73,NBWlMxvgOV1LXhCmH53CXw,little-deli-mart-seattle,Little Deli Mart,https://s3-media2.fl.yelpcdn.com/bphoto/3O-_QRzzmvbgEP_mQcnR4g/o.jpg,False,https://www.yelp.com/biz/little-deli-mart-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,11.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$,+12067625775,(206) 762-5775,8142.990748234318,delis,47.55221,-122.33388,5622 1st Ave S,,,Seattle,98108,WA,US
74,CMXqBj5FVKB3RC2z93Hi5w,my-favorite-deli-seattle,My Favorite Deli,https://s3-media2.fl.yelpcdn.com/bphoto/K0wywSaILb-3-VcuGMCgtg/o.jpg,False,https://www.yelp.com/biz/my-favorite-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,12.0,"[{'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$,+12064671120,(206) 467-1120,6476.056472918187,delis,47.5677499,-122.32283,4005 Airport Way S,,,Seattle,98108,WA,US
75,NeF7iYFTjUYxgOIpqEcQ_Q,pcc-community-markets-green-lake-village-seattle,PCC Community Markets - Green Lake Village,https://s3-media1.fl.yelpcdn.com/bphoto/q7Z5tRIGgmKcUYk9Mr4DzA/o.jpg,False,https://www.yelp.com/biz/pcc-community-markets-green-lake-village-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,103.0,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.0,[],$$,+12067295075,(206) 729-5075,6175.712120026837,delis,47.680385,-122.323691,450 NE 71st St,,,Seattle,98115,WA,US
